"TIME","GEO","UNIT","Value","Flag and Footnotes"
"2012","Molise","Million euro","6,412.76",""
"2012","Campania","Million euro","101,430.77",""
"2012","Puglia","Million euro","72,195.43",""
"2012","Basilicata","Million euro","11,156.87",""
"2012","Calabria","Million euro","32,958.75",""
"2012","Isole","Million euro","122,242.24",""
"2012","Sicilia","Million euro","88,654.16",""
"2012","Sardegna","Million euro","33,588.07",""
"2012","Extra-Regio NUTS 1","Million euro","1,719.24",""
"2012","Extra-Regio NUTS 2","Million euro","1,719.24",""
"2012","Cyprus","Million euro","19,440.78",""
"2012","Kypros","Million euro","19,440.78",""
"2012","Kypros","Million euro","19,440.78",""
"2012","Latvia","Million euro","22,098.22",""
"2012","Latvija","Million euro","22,065.1",""
"2012","Latvija","Million euro","22,065.1",""
"2012","Extra-Regio NUTS 1","Million euro","33.12",""
"2012","Extra-Regio NUTS 2","Million euro","33.12",""
"2012","Lithuania","Million euro","33,331.66",""
"2012","Lietuva","Million euro","33,331.66",""
"2012","Sostines regionas","Million euro","12,877.03",""
"2012","Vidurio ir vakaru Lietuvos regionas","Million euro","20,454.74",""
"2012","Luxembourg","Million euro","44,112.1",""
"2012","Luxembourg","Million euro","44,112.1",""
"2012","Luxembourg","Million euro","44,112.1",""
"2012","Hungary","Million euro","99,733.55",""
"2012","Közép-Magyarország","Million euro","48,059.9",""
"2012","Budapest","Million euro","37,910.03",""
"2012","Pest","Million euro","10,149.86",""
"2012","Dunántúl","Million euro","25,913.94",""
"2012","Közép-Dunántúl","Million euro","9,480.12",""
"2012","Nyugat-Dunántúl","Million euro","10,095.59",""
"2012","Dél-Dunántúl","Million euro","6,338.22",""
"2012","Alföld és Észak","Million euro","25,759.72",""
"2012","Észak-Magyarország","Million euro","7,082.08",""
"2012","Észak-Alföld","Million euro","9,721.01",""
"2012","Dél-Alföld","Million euro","8,956.63",""
"2012","Extra-Regio NUTS 1","Million euro","0",""
"2012","Extra-Regio NUTS 2","Million euro","0",""
"2012","Malta","Million euro","7,167.55",""
"2012","Malta","Million euro","7,153.18",""
"2012","Malta","Million euro","7,153.18",""
"2012","Extra-Regio NUTS 1","Million euro","14.38",""
"2012","Extra-Regio NUTS 2","Million euro","14.38",""
"2012","Netherlands","Million euro","652,966",""
"2012","Noord-Nederland","Million euro","59,123.73",""
"2012","Groningen","Million euro","27,089.11",""
"2012","Friesland (NL)","Million euro","18,128.36",""
"2012","Drenthe","Million euro","13,906.26",""
"2012","Oost-Nederland","Million euro","112,861.72",""
"2012","Overijssel","Million euro","35,938.15",""
"2012","Gelderland","Million euro","65,303.68",""
"2012","Flevoland","Million euro","11,621",""
"2012","West-Nederland","Million euro","345,089.21",""
"2012","Utrecht","Million euro","59,769.71",""
"2012","Noord-Holland","Million euro","131,496.69",""
"2012","Zuid-Holland","Million euro","142,136.55",""
"2012","Zeeland","Million euro","11,685.15",""
"2012","Zuid-Nederland","Million euro","130,868.41",""
"2012","Noord-Brabant","Million euro","94,516.56",""
"2012","Limburg (NL)","Million euro","36,351.84",""
"2012","Extra-Regio NUTS 1","Million euro","5,021.83",""
"2012","Extra-Regio NUTS 2","Million euro","5,021.83",""
"2012","Austria","Million euro","318,653",""
"2012","Ostösterreich","Million euro","139,149.68",""
"2012","Burgenland (AT)","Million euro","7,365.43",""
"2012","Niederösterreich","Million euro","49,802.6",""
"2012","Wien","Million euro","81,981.66",""
"2012","Südösterreich","Million euro","58,727.86",""
"2012","Kärnten","Million euro","17,771.87",""
"2012","Steiermark","Million euro","40,955.99",""
"2012","Westösterreich","Million euro","120,639.47",""
"2012","Oberösterreich","Million euro","53,978.66",""
"2012","Salzburg","Million euro","23,886.5",""
"2012","Tirol","Million euro","28,190.68",""
"2012","Vorarlberg","Million euro","14,583.63",""
"2012","Extra-Regio NUTS 1","Million euro","134.86",""
"2012","Extra-Regio NUTS 2","Million euro","134.86",""
"2012","Poland","Million euro","389,376.78",""
"2012","Makroregion Poludniowy","Million euro","79,415.32",""
"2012","Malopolskie","Million euro","29,887.18",""
"2012","Slaskie","Million euro","49,528.41",""
"2012","Makroregion Pólnocno-Zachodni","Million euro","60,139.02",""
"2012","Wielkopolskie","Million euro","36,982.32",""
"2012","Zachodniopomorskie","Million euro","14,583.25",""
"2012","Lubuskie","Million euro","8,573.45",""
"2012","Makroregion Poludniowo-Zachodni","Million euro","41,697.49",""
"2012","Dolnoslaskie","Million euro","33,437.72",""
"2012","Opolskie","Million euro","8,259.5",""
"2012","Makroregion Pólnocny","Million euro","50,300.07",""
"2012","Kujawsko-Pomorskie","Million euro","17,220.8",""
"2012","Warminsko-Mazurskie","Million euro","10,489.24",""
"2012","Pomorskie","Million euro","22,589.76",""
"2012","Makroregion Centralny","Million euro","33,459.57",""
"2012","Lódzkie","Million euro","23,821.82",""
"2012","Swietokrzyskie","Million euro","9,638.02",""
"2012","Makroregion Wschodni","Million euro","39,081.79",""
"2012","Lubelskie","Million euro","15,364.89",""
"2012","Podkarpackie","Million euro","15,033.41",""
"2012","Podlaskie","Million euro","8,683.49",""
"2012","Makroregion Województwo Mazowieckie","Million euro","85,282.99",""
"2012","Warszawski stoleczny","Million euro","64,736.05",""
"2012","Mazowiecki regionalny","Million euro","20,547.2",""
"2012","Portugal","Million euro","168,295.6",""
"2012","Continente","Million euro","160,587.89",""
"2012","Norte","Million euro","48,508.58",""
"2012","Algarve","Million euro","7,130.94",""
"2012","Centro (PT)","Million euro","31,786.7",""
"2012","Área Metropolitana de Lisboa","Million euro","62,238.43",""
"2012","Alentejo","Million euro","10,923.25",""
"2012","Região Autónoma dos Açores (PT)","Million euro","3,608.19",""
"2012","Região Autónoma dos Açores (PT)","Million euro","3,608.19",""
"2012","Região Autónoma da Madeira (PT)","Million euro","3,971.17",""
"2012","Região Autónoma da Madeira (PT)","Million euro","3,971.17",""
"2012","Extra-Regio NUTS 1","Million euro","128.34",""
"2012","Extra-Regio NUTS 2","Million euro","128.34",""
"2012","Romania","Million euro","133,147.11",""
"2012","Macroregiunea unu","Million euro","30,173.04",""
"2012","Nord-Vest","Million euro","15,081.05",""
"2012","Centru","Million euro","15,092",""
"2012","Macroregiunea doi","Million euro","28,151.03",""
"2012","Nord-Est","Million euro","13,730.89",""
"2012","Sud-Est","Million euro","14,420.15",""
"2012","Macroregiunea trei","Million euro","51,493.8",""
"2012","Sud - Muntenia","Million euro","15,804.59",""
"2012","Bucuresti - Ilfov","Million euro","35,689.21",""
"2012","Macroregiunea patru","Million euro","23,221.44",""
"2012","Sud-Vest Oltenia","Million euro","10,363.44",""
"2012","Vest","Million euro","12,857.99",""
"2012","Extra-Regio NUTS 1","Million euro","107.8",""
"2012","Extra-Regio NUTS 2","Million euro","107.8",""
"2012","Slovenia","Million euro","36,253.27",""
"2012","Slovenija","Million euro","36,253.27",""
"2012","Vzhodna Slovenija","Million euro","15,978.53",""
"2012","Zahodna Slovenija","Million euro","20,274.74",""
"2012","Slovakia","Million euro","73,483.82",""
"2012","Slovensko","Million euro","73,483.82",""
"2012","Bratislavský kraj","Million euro","20,374.99",""
"2012","Západné Slovensko","Million euro","23,688.61",""
"2012","Stredné Slovensko","Million euro","14,422.92",""
"2012","Východné Slovensko","Million euro","14,997.3",""
"2012","Finland","Million euro","201,037",""
"2012","Manner-Suomi","Million euro","199,644.95",""
"2012","Länsi-Suomi","Million euro","46,245.26",""
"2012","Helsinki-Uusimaa","Million euro","75,693.19",""
"2012","Etelä-Suomi","Million euro","38,207.93",""
"2012","Pohjois- ja Itä-Suomi","Million euro","39,498.57",""
"2012","Åland","Million euro","1,306.43",""
"2012","Åland","Million euro","1,306.43",""
"2012","Extra-Regio NUTS 1","Million euro","85.62",""
"2012","Extra-Regio NUTS 2","Million euro","85.62",""
"2012","Sweden","Million euro","428,825.38",""
"2012","Östra Sverige","Million euro","195,762.6",""
"2012","Stockholm","Million euro","133,303.84",""
"2012","Östra Mellansverige","Million euro","62,458.76",""
"2012","Södra Sverige","Million euro","165,581.91",""
"2012","Småland med öarna","Million euro","31,082.82",""
"2012","Sydsverige","Million euro","53,588.86",""
"2012","Västsverige","Million euro","80,910.23",""
"2012","Norra Sverige","Million euro","67,370.57",""
"2012","Norra Mellansverige","Million euro","30,474.6",""
"2012","Mellersta Norrland","Million euro","14,692.92",""
"2012","Övre Norrland","Million euro","22,203.05",""
"2012","Extra-Regio NUTS 1","Million euro","110.3",""
"2012","Extra-Regio NUTS 2","Million euro","110.3",""
"2012","United Kingdom","Million euro","2,111,708.41",""
"2012","North East (UK)","Million euro","64,954.29",""
"2012","Tees Valley and Durham","Million euro","27,233.11",""
"2012","Northumberland and Tyne and Wear","Million euro","37,721.18",""
"2012","North West (UK)","Million euro","201,633.18",""
"2012","Cumbria","Million euro","14,016.76",""
"2012","Greater Manchester","Million euro","77,330.21",""
"2012","Lancashire","Million euro","37,679.78",""
"2012","Cheshire","Million euro","34,821.78",""
"2012","Merseyside","Million euro","37,783.28",""
"2012","Yorkshire and The Humber","Million euro","140,520.84",""
"2012","East Yorkshire and Northern Lincolnshire","Million euro","23,341.48",""
"2012","North Yorkshire","Million euro","23,555.38",""
"2012","South Yorkshire","Million euro","31,222.71",""
"2012","West Yorkshire","Million euro","62,399.89",""
"2012","East Midlands (UK)","Million euro","122,651.1",""
"2012","Derbyshire and Nottinghamshire","Million euro","55,879.34",""
"2012","Leicestershire, Rutland and Northamptonshire","Million euro","49,669.3",""
"2012","Lincolnshire","Million euro","17,102.46",""
"2012","West Midlands (UK)","Million euro","150,018.07",""
"2012","Herefordshire, Worcestershire and Warwickshire","Million euro","38,925.93",""
"2012","Shropshire and Staffordshire","Million euro","38,590.58",""
"2012","West Midlands","Million euro","72,500.18",""
"2012","East of England","Million euro","173,116.67",""
"2012","East Anglia","Million euro","71,327.17",""
"2012","Bedfordshire and Hertfordshire","Million euro","56,290.59",""
"2012","Essex","Million euro","45,500.29",""
"2012","London","Million euro","472,207.5",""
"2012","Inner London - West","Million euro","198,554.38",""
"2012","Inner London - East","Million euro","117,140.72",""
"2012","Outer London - East and North East","Million euro","43,099.08",""
"2012","Outer London - South","Million euro","37,153.99",""
"2012","Outer London - West and North West","Million euro","76,260.7",""
"2012","South East (UK)","Million euro","314,505.54",""
"2012","Berkshire, Buckinghamshire and Oxfordshire","Million euro","105,861.91",""
"2012","Surrey, East and West Sussex","Million euro","95,992.08",""
"2012","Hampshire and Isle of Wight","Million euro","65,619.45",""
"2012","Kent","Million euro","47,030.72",""
"2012","South West (UK)","Million euro","156,175.67",""
"2012","Gloucestershire, Wiltshire and Bristol/Bath area","Million euro","81,978.08",""
"2012","Dorset and Somerset","Million euro","33,550.79",""
"2012","Cornwall and Isles of Scilly","Million euro","11,938.46",""
"2012","Devon","Million euro","28,708.34",""
"2012","Wales","Million euro","74,114.79",""
"2012","West Wales and The Valleys","Million euro","40,656.46",""
"2012","East Wales","Million euro","33,458.33",""
"2012","Scotland","Million euro","163,499.38",""
"2012","North Eastern Scotland","Million euro","24,445.49",""
"2012","Highlands and Islands","Million euro","14,443.18",""
"2012","Eastern Scotland","Million euro","63,830.96",""
"2012","West Central Scotland","Million euro","42,250.37",""
"2012","Southern Scotland","Million euro","18,529.39",""
"2012","Northern Ireland (UK)","Million euro","46,222.04",""
"2012","Northern Ireland (UK)","Million euro","46,222.04",""
"2012","Extra-Regio NUTS 1","Million euro","32,090.74",""
"2012","Extra-Regio NUTS 2","Million euro","32,090.74",""
"2012","Norway","Million euro","396,523.52",""
"2012","Norge","Million euro","302,984.79",""
"2012","Oslo og Akershus","Million euro","96,366.46",""
"2012","Hedmark og Oppland","Million euro","16,490.18",""
"2012","Sør-Østlandet","Million euro","44,086.71",""
"2012","Agder og Rogaland","Million euro","46,460.03",""
"2012","Vestlandet","Million euro","52,684.44",""
"2012","Trøndelag","Million euro","23,271.15",""
"2012","Nord-Norge","Million euro","23,625.82",""
"2012","Extra-Regio level 1","Million euro","93,538.73",""
"2012","Extra-Regio level 2","Million euro","93,538.73",""
"2012","Montenegro","Million euro","3,181.48",""
"2012","Crna Gora","Million euro","3,181.48",""
"2012","Crna Gora","Million euro","3,181.48",""
"2012","North Macedonia","Million euro","7,584.76",""
"2012","Severna Makedonija","Million euro","7,584.76",""
"2012","Severna Makedonija","Million euro","7,584.76",""
"2012","Albania","Million euro","9,585.81",""
"2012","Shqipëria","Million euro","9,585.81",""
"2012","Veri","Million euro","2,297.46",""
"2012","Qender","Million euro","4,294.6",""
"2012","Jug","Million euro","2,993.75",""
"2012","Serbia","Million euro","33,679.27",""
"2012","Srbija - sever","Million euro","22,522.29",""
"2012","Beogradski region","Million euro","13,371.53",""
"2012","Region Vojvodine","Million euro","9,150.76",""
"2012","Srbija - jug","Million euro","11,133.39",""
"2012","Region Sumadije i Zapadne Srbije","Million euro","6,409.36",""
"2012","Region Juzne i Istocne Srbije","Million euro","4,724.03",""
"2012","Extra-Regio level 1","Million euro","23.59",""
"2012","Extra-Regio level 2","Million euro","23.59",""
"2012","Turkey","Million euro","678,483.73",""
"2012","Istanbul","Million euro","205,705.27",""
"2012","Istanbul","Million euro","205,705.27",""
"2012","Bati Marmara","Million euro","29,753.22",""
"2012","Tekirdag, Edirne, Kirklareli","Million euro","16,098.74",""
"2012","Balikesir, Çanakkale","Million euro","13,654.48",""
"2012","Ege","Million euro","86,942.09",""
"2012","Izmir","Million euro","42,383.52",""
"2012","Aydin, Denizli, Mugla","Million euro","22,475.01",""
"2012","Manisa, Afyonkarahisar, Kütahya, Usak","Million euro","22,083.57",""
"2012","Dogu Marmara","Million euro","74,984.7",""
"2012","Bursa, Eskisehir, Bilecik","Million euro","36,785.75",""
"2012","Kocaeli, Sakarya, Düzce, Bolu, Yalova","Million euro","38,198.95",""
"2012","Bati Anadolu","Million euro","78,087.93",""
"2012","Ankara","Million euro","62,636.22",""
"2012","Konya, Karaman","Million euro","15,451.71",""
"2012","Akdeniz","Million euro","70,036.31",""
"2012","Antalya, Isparta, Burdur","Million euro","27,089.71",""
"2012","Adana, Mersin","Million euro","26,224.62",""
"2012","Hatay, Kahramanmaras, Osmaniye","Million euro","16,721.98",""
"2012","Orta Anadolu","Million euro","25,793.31",""
"2012","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Million euro","9,288.53",""
"2012","Kayseri, Sivas, Yozgat","Million euro","16,504.78",""
"2012","Bati Karadeniz","Million euro","27,910.21",""
"2012","Zonguldak, Karabük, Bartin","Million euro","6,334.04",""
"2012","Kastamonu, Çankiri, Sinop","Million euro","4,980.77",""
"2012","Samsun, Tokat, Çorum, Amasya","Million euro","16,595.4",""
"2012","Dogu Karadeniz","Million euro","16,064.02",""
"2012","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Million euro","16,064.02",""
"2012","Kuzeydogu Anadolu","Million euro","10,894.64",""
"2012","Erzurum, Erzincan, Bayburt","Million euro","6,303.4",""
"2012","Agri, Kars, Igdir, Ardahan","Million euro","4,591.24",""
"2012","Ortadogu Anadolu","Million euro","17,133.29",""
"2012","Malatya, Elazig, Bingöl, Tunceli","Million euro","9,189.38",""
"2012","Van, Mus, Bitlis, Hakkari","Million euro","7,943.91",""
"2012","Güneydogu Anadolu","Million euro","35,178.74",""
"2012","Gaziantep, Adiyaman, Kilis","Million euro","13,295.97",""
"2012","Sanliurfa, Diyarbakir","Million euro","12,867.81",""
"2012","Mardin, Batman, Sirnak, Siirt","Million euro","9,014.96",""
